채널ID,채널명,대표상위세그먼트,대표하위세그먼트,채널구독자수,최근영상조회수평균,최근영상참여율평균,최근영상실제라이브시작비율,수집영상수,성장성점수_proxy,성장성신뢰도,성장성신뢰도등급,채널력_조회수pct,채널력_활동성pct,채널력_구독자pct,성장성_조회수pct_recalc,성장성_참여율pct_recalc,성장성_업로드pct_recalc,성장성_라이브pct_recalc,팬밀도_기본참여율pct,라이브친화_기본pct,라이브친화_성장변화pct,팬채널리스크,클립채널리스크,기관채널리스크,아카이브리스크,실전성_대형채널패널티,자동제외_투자형,자동제외_정보형,수기제외채널,수기제외매칭키워드,수기제외사유,discovery반영여부,구독자대비조회수,대표세그먼트,댓글수중앙값,댓글수최대값,댓글수평균,댓글수합계,라이브관련비율,실제라이브시작비율,영상길이초중앙값,영상길이초평균,영상참여율중앙값,영상참여율평균,전체참여율,조회수대비댓글비율평균,조회수대비좋아요비율평균,조회수중앙값,조회수최대값,조회수평균,조회수합계,좋아요중앙값,좋아요최대값,좋아요평균,좋아요합계,채널국가KR여부,채널국가_최빈값,채널총영상수,채널총영상수대비조회수,최근기준사용영상수,최근영상길이초평균,최근영상댓글수평균,최근영상라이브관련비율,최근영상좋아요평균,최근최신업로드일,표본관측일수,표본내최근업로드일,표본내최초업로드일,표본신뢰도,한국채널추정여부,한국채널추정여부_엄격,한국추정영상비율,한국추정영상수,채널메타조회성공여부,채널명_최신,채널설명_최신,채널개설일_최신,채널국가_최신,채널구독자수_최신,채널총조회수_최신,채널총영상수_최신,업로드플레이리스트ID,최근수집영상수_최신,최근영상조회수평균_최신,최근영상좋아요평균_최신,최근영상댓글수평균_최신,최근영상참여율평균_최신,최근영상실제라이브시작비율_최신,최근영상길이초평균_최신,최근최신업로드일_최신,채널설명,채널총조회수,최근수집영상수,refresh반영여부,최근2주_업로드수,이전2주_업로드수,최근2주_평균조회수,이전2주_평균조회수,최근2주_평균참여율,이전2주_평균참여율,최근2주_라이브비율,이전2주_라이브비율,최근2주_조회수성장률,최근2주_참여율성장률,최근2주_업로드성장률,최근2주_라이브비율차이,성장성_조회수pct,성장성_참여율pct,성장성_업로드pct,성장성_라이브pct,성장성점수_proxy_raw,성장성수집영상수_4주,__text__,채널력점수,성장성점수_raw,성장성점수,팬밀도점수,라이브친화점수,기관단체리스크_gate,AI뉴스리스크_gate,리믹스쇼츠재업로드리스크_gate,팬클립아카이브리스크_gate,상업판매리스크_gate,외국채널리스크_gate,한국어신호여부_gate,수집영상부족리스크_gate,성장성신뢰도부족리스크_gate,상위세그먼트불명리스크_gate,하위세그먼트불명리스크_gate,한국채널추정불가리스크_gate,운영제외리스크,검증필요리스크,실전성_리스크합,실전성점수,최종점수_raw,최종점수,최종점수분위,채널력점수분위,성장성점수분위,팬밀도점수분위,라이브친화점수분위,실전성점수분위,액션버킷,shortlist_선정여부,shortlist_유형,주의사유,추천사유,자동판정근거,최종순위,운영우선순위
UCj00x6ERyIpyPAk4jSzQ5Zw,유튜브 금지,버츄얼 퍼포먼스형,버튜버,4290.0,5024.5,0.011191109754059,0.0,2.0,0.5,0.0,미산출,0.4724622030237581,0.2019438444924406,0.4292656587473002,,,,,0.1474082073434125,0.4001079913606911,,0,0,0,0,0,False,False,0,,,0.0,10.77423887587822,버츄얼 퍼포먼스형,26.5,51.0,26.5,53.0,,0.0,64.5,64.5,0.0181975509626274,0.0181975509626274,0.0205625353214798,0.0011163695473893,0.017081181415238,23003.0,44150.0,23003.0,46006.0,446.5,866.0,446.5,893.0,0.0,,77.0,597.4805194805194,2.0,24.7,2.7,,72.9,,2.0,2026-02-14T15:24:52Z,2026-02-12T09:50:32Z,낮음,1.0,1.0,1.0,2.0,1,,,2021-01-31T11:30:10.804424Z,,4290.0,8168601.0,77.0,UUj00x6ERyIpyPAk4jSzQ5Zw,10.0,5024.5,72.9,2.7,0.011191109754059,0.0,24.7,2026-02-26 14:00:22+00:00,,8168601.0,10.0,1,0.0,0.0,,,,,,,,,,,,,,,,0.0, 유튜브 금지  버츄얼 퍼포먼스형 버튜버,0.3691414686825054,0.5,0.5,0.1474082073434125,0.4001079913606911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.30800000000000005,0.024640000000000006,0.97536,0.4404539274298056,0.4158139274298056,0.07613390928725702,0.281317494600432,0.521598272138229,0.14740820734341253,0.11420086393088554,0.3126349892008639,보류,False,,성장성 신뢰도 낮음,뚜렷한 강점 신호 부족,"최종=0.416, 채널력=0.369, 성장성=0.500, 팬밀도=0.147, 라이브=0.400, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1712,1600
UCdH1c894ah5Z-PfuP-_e9Lw,라이구스,,게임기타,1070.0,8.0,0.0,0.7,6.0,0.4608781476804935,1.0,높음,0.0043196544276457,0.718682505399568,0.0183585313174946,0.7948339483394834,0.0126582278481012,0.8711967545638946,0.0309963099630996,0.0026997840172786,0.9476241900647948,0.0309963099630996,0,0,0,0,0,False,False,0,,,0.0,0.3915887850467289,,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,19622.5,20746.0,0.0156545741324921,0.0207692393829064,0.0119331742243436,0.0,0.0207692393829064,23.0,317.0,69.83333333333333,419.0,1.0,2.0,0.8333333333333334,5.0,0.0,,3757.0,0.1124530327428878,3.0,15458.7,0.0,1.0,0.0,,59.0,2026-03-31T20:19:14Z,2026-01-31T18:52:44Z,상대적으로높음,1.0,1.0,1.0,6.0,1,,,2012-12-17T05:11:31Z,,1070.0,1046261.0,3757.0,UUdH1c894ah5Z-PfuP-_e9Lw,10.0,8.0,0.0,0.0,0.0,0.7,15458.7,2026-05-08 18:46:42+00:00,,1046261.0,10.0,1,14.0,4.0,27.875,15.0,0.0037878787878787,0.0227272727272727,0.5,0.75,0.8583333333333333,-0.8333333333333334,2.5,-0.25,0.7948339483394834,0.0126582278481012,0.8711967545638946,0.0309963099630996,0.4608781476804935,18.0, 라이구스   게임기타,0.2571544276457883,0.4608781476804935,0.4608781476804935,0.0026997840172786,0.718467220039371,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.091,0.00728,0.99272,0.42303749092231857,0.41575749092231856,0.0755939524838013,0.11123110151187905,0.23380129589632828,0.0026997840172786176,0.8347732181425486,0.7313714902807775,보류,False,,상위 세그먼트 불명확,라이브친화도 상위권 / 성장성 신뢰도 양호,"최종=0.416, 채널력=0.257, 성장성=0.461, 팬밀도=0.003, 라이브=0.718, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",1713,1601
UC21qeyfnviQ-WGAbocrpTlg,공쌤뮤직,음악·보이스형,애니송커버,2910.0,572.8,0.0058722102491007,0.0,6.0,0.4619604992889223,1.0,높음,0.1096112311015118,0.718682505399568,0.3336933045356371,0.7335793357933579,0.0104244229337304,0.6514536849222448,0.4785977859778598,0.0561555075593952,0.4001079913606911,0.4785977859778598,0,0,0,0,0,False,False,0,,,0.0,0.1858131487889273,음악·보이스형,0.0,1.0,0.1666666666666666,1.0,,0.0,256.0,301.1666666666667,0.012893856715367,0.0157288927738738,0.0167597765363128,0.0012437810945273,0.0144851116793464,47.5,247.0,89.5,537.0,1.0,5.0,1.3333333333333333,8.0,1.0,KR,674.0,0.8161094224924013,3.0,156.7,0.0,,2.4,,71.0,2026-03-31T23:15:26Z,2026-01-19T12:55:43Z,상대적으로높음,1.0,1.0,1.0,6.0,1,,,2012-01-11T16:58:58Z,KR,2910.0,1014421.0,674.0,UU21qeyfnviQ-WGAbocrpTlg,10.0,572.8,2.4,0.0,0.0058722102491007,0.0,156.7,2026-05-08 04:15:53+00:00,,1014421.0,10.0,1,10.0,4.0,350.70833333333337,229.25,0.0025222382332705,0.0188205339939443,0.0,0.0,0.5298073427844422,-0.8659847678029718,1.5,0.0,0.7335793357933579,0.0104244229337304,0.6514536849222448,0.4785977859778598,0.4619604992889223,14.0, 공쌤뮤직  음악·보이스형 애니송커버,0.36760259179265653,0.4619604992889223,0.4619604992889223,0.0561555075593952,0.4197304400149833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41553528766059716,0.41553528766059716,0.07505399568034557,0.275377969762419,0.23704103671706264,0.056155507559395246,0.5013498920086393,0.8890388768898488,보류,False,,주요 자동 리스크 낮음,실전성 리스크 낮음 / 성장성 신뢰도 양호,"최종=0.416, 채널력=0.368, 성장성=0.462, 팬밀도=0.056, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1714,1602
UC81ww2samgPyBR7_KikzBtA,KaranEating,음악·보이스형,ASMR보이스,174000.0,14788.9,8.673132757585063e-05,0.0,2.0,0.5070798836252415,1.0,높음,0.67170626349892,0.2019438444924406,0.912257019438445,0.5424354243542435,0.201042442293373,0.9256254225828262,0.4785977859778598,0.0059395248380129,0.4001079913606911,0.4785977859778598,0,0,0,0,0,False,False,0,,,0.0,0.1971488095238095,음악·보이스형,1.5,2.0,1.5,3.0,,0.0,256.5,256.5,0.0005079672916183,0.0005079672916183,9.057697533287038e-05,0.0005079672916183,,16560.5,31088.0,16560.5,33121.0,,,,0.0,0.0,IN,2086.0,16.36413043478261,2.0,8.6,1.1,,,,47.0,2026-03-25T14:14:08Z,2026-02-06T03:30:04Z,낮음,1.0,0.0,0.5,1.0,1,,,2021-10-17T15:58:46.81709Z,IN,174000.0,200744782.0,2086.0,UU81ww2samgPyBR7_KikzBtA,10.0,14788.9,,1.1,8.673132757585063e-05,0.0,8.6,2026-05-08 14:45:06+00:00,,200744782.0,10.0,1,16.0,4.0,45074.67857142857,45639.25,5.135424478394176e-05,6.751976718604149e-05,0.0,0.0,-0.0123703046954414,-0.2394191075564263,3.0,0.0,0.5424354243542435,0.201042442293373,0.9256254225828262,0.4785977859778598,0.5070798836252415,20.0, karaneating  음악·보이스형 asmr보이스,0.5553995680345571,0.5070798836252415,0.5070798836252415,0.0059395248380129,0.4197304400149833,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.4,0.0,0.0,0.0,0.0,0.12,0.202,0.04016,0.95984,0.4532157338492806,0.4154557338492806,0.07451403887688984,0.6187904967602592,0.6447084233261339,0.005939524838012959,0.5013498920086393,0.17548596112311016,제외,False,,한국 타깃 적합성 낮음,성장성 신뢰도 양호,"최종=0.415, 채널력=0.555, 성장성=0.507, 팬밀도=0.006, 라이브=0.420, 실전성=0.960, 운영제외리스크=0.120, 검증필요리스크=0.202, 수기제외=0",1715,1787
UChwNQRIwUdgiEiXtgxPqQSA,핫뜨거방,음악·보이스형,보컬로이드JPOP커버,1490.0,27961.4,0.0090650728356855,0.0,2.0,0.3855645706558485,0.25,낮음,0.7699784017278618,0.2019438444924406,0.1420086393088553,,,0.0422582826233941,,0.105291576673866,0.4001079913606911,,0,0,0,0,0,False,False,0,,,0.0,78.65704697986577,음악·보이스형,168.5,336.0,168.5,337.0,1.0,0.0,77.5,77.5,0.0091425080807058,0.0091425080807058,0.0129352639527641,0.0016791875583282,0.0074633205223776,58599.5,102055.0,58599.5,117199.0,589.5,1119.0,589.5,1179.0,0.0,,37.0,3551.4848484848485,2.0,48.8,17.0,1.0,316.5,,73.0,2026-03-26T12:39:54Z,2026-01-11T23:00:30Z,낮음,1.0,1.0,1.0,2.0,1,,,2014-11-29T13:49:34Z,,1490.0,21319317.0,37.0,UUhwNQRIwUdgiEiXtgxPqQSA,10.0,27961.4,316.5,17.0,0.0090650728356855,0.0,48.8,2026-05-04 09:15:01+00:00,,21319317.0,10.0,1,0.0,2.0,,56444.0,,0.0202382496467742,,0.0,,,-1.0,,,,0.0422582826233941,,0.0422582826233941,2.0, 핫뜨거방  음악·보이스형 보컬로이드jpop커버,0.4455723542116631,0.3855645706558485,0.4713911426639621,0.105291576673866,0.4001079913606911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.30800000000000005,0.024640000000000006,0.97536,0.4399925834448295,0.4153525834448295,0.07397408207343413,0.4187365010799136,0.2678185745140389,0.10529157667386609,0.11420086393088554,0.3126349892008639,보류,False,,성장성 신뢰도 낮음,뚜렷한 강점 신호 부족,"최종=0.415, 채널력=0.446, 성장성=0.471, 팬밀도=0.105, 라이브=0.400, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1716,1603
UCNE5oBi4eFq0y-I_lrmKyug,+ 기억 프로젝트,음악·보이스형,JPOP커버,17800.0,3055.9,0.0096416055335225,0.0,6.0,0.2567345772605286,1.0,높음,0.3849892008639309,0.718682505399568,0.7005939524838013,0.1070110701107011,0.0573343261355175,0.6514536849222448,0.4785977859778598,0.1187904967602591,0.4001079913606911,0.4785977859778598,0,0,0,0,0,False,False,0,,,0.0,1.2903370786516857,음악·보이스형,0.0,6.0,1.1666666666666667,7.0,0.0,0.0,60.0,58.833333333333336,0.0127544883015151,0.0166051905620809,0.018199233716475,0.0002370413941622,0.0163681491679186,4045.0,7596.0,3828.0,22968.0,75.0,131.0,68.5,411.0,0.0,,850.0,27.473684210526315,3.0,39.4,2.5,0.0,41.8,,74.0,2026-03-30T11:00:00Z,2026-01-14T12:01:44Z,상대적으로높음,1.0,1.0,1.0,6.0,1,,,2022-04-07T12:04:27.009367Z,,17800.0,53591145.0,850.0,UUNE5oBi4eFq0y-I_lrmKyug,10.0,3055.9,41.8,2.5,0.0096416055335225,0.0,39.4,2026-05-08 09:15:29+00:00,,53591145.0,10.0,1,10.0,4.0,1264.375,4464.75,0.0074111159451482,0.0167850659281025,0.0,0.0,-0.7168094518170111,-0.5584696552939867,1.5,0.0,0.1070110701107011,0.0573343261355175,0.6514536849222448,0.4785977859778598,0.2567345772605286,14.0, + 기억 프로젝트  음악·보이스형 jpop커버,0.5649028077753779,0.2567345772605286,0.2567345772605286,0.1187904967602591,0.4197304400149833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41525777463303565,0.41525777463303565,0.0734341252699784,0.6349892008639308,0.016198704103671708,0.11879049676025918,0.5013498920086393,0.8890388768898488,보류,False,,주요 자동 리스크 낮음,실전성 리스크 낮음 / 성장성 신뢰도 양호,"최종=0.415, 채널력=0.565, 성장성=0.257, 팬밀도=0.119, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1717,1604
UCpHzbiynHyxo9b18QsXB_7A,저무콩,창작·비주얼형,코스프레,11100.0,13237.5,0.0021428396289386,0.0,3.0,0.400059382588588,1.0,높음,0.6474082073434125,0.3058855291576673,0.6163606911447084,0.759409594095941,0.1422189128816083,0.0990534144692359,0.4785977859778598,0.0172786177105831,0.4001079913606911,0.4785977859778598,0,0,0,0,0,False,False,0,,,0.0,7.775272727272728,창작·비주얼형,6.0,24.0,10.666666666666666,32.0,0.0,0.3333333333333333,52.0,3930.0,0.0012897678417884,0.0011520587629173,0.0003741464783462,0.0011520587629173,,4652.0,79804.0,28509.33333333333,85528.0,,,,0.0,1.0,KR,267.0,322.7471698113208,3.0,226.4,18.0,0.0,,,38.0,2026-03-24T10:19:12Z,2026-02-13T12:09:41Z,보통,1.0,1.0,1.0,3.0,1,,,2016-08-09T06:06:16Z,KR,11100.0,4738190.0,267.0,UUpHzbiynHyxo9b18QsXB_7A,10.0,13237.5,,18.0,0.0021428396289386,0.0,226.4,2026-04-29 08:00:55+00:00,,4738190.0,10.0,1,2.0,8.0,25074.0,15491.916666666668,0.0010958172010526,0.0015992174758965,0.0,0.0,0.6185214870120438,-0.3147791231843944,-0.75,0.0,0.759409594095941,0.1422189128816083,0.0990534144692359,0.4785977859778598,0.400059382588588,10.0, 저무콩  창작·비주얼형 코스프레,0.5216657667386608,0.400059382588588,0.400059382588588,0.0172786177105831,0.4197304400149833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.11200000000000002,0.008960000000000001,0.99104,0.42237915770588585,0.41341915770588583,0.07289416846652268,0.5583153347732182,0.10961123110151189,0.017278617710583154,0.5013498920086393,0.6268898488120951,보류,False,,주요 자동 리스크 낮음,성장성 신뢰도 양호,"최종=0.413, 채널력=0.522, 성장성=0.400, 팬밀도=0.017, 라이브=0.420, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",1718,1605
UC_aGbdBiH9vMpiJ1zHZ_gxg,리본 프로젝트 - Re:born project,음악·보이스형,커버,16500.0,1338.3,0.0081893884225967,0.0,6.0,0.3304127994485583,1.0,높음,0.2332613390928725,0.718682505399568,0.6908747300215983,0.0118081180811808,0.4139985107967237,0.6514536849222448,0.4785977859778598,0.0863930885529157,0.4001079913606911,0.4785977859778598,0,0,0,0,0,False,False,0,,,0.0,1.214,음악·보이스형,0.0,7.0,2.0,10.0,0.5,0.0,59.5,48.333333333333336,0.0090309329469903,0.0097718852645428,0.0106335180470271,0.0004262098478509,0.0094167103913336,2979.0,7122.0,3338.5,20031.0,30.5,90.0,33.833333333333336,203.0,1.0,KR,807.0,25.16457286432161,3.0,38.8,0.4,,11.3,,65.0,2026-03-20T11:01:38Z,2026-01-14T10:04:43Z,상대적으로높음,1.0,1.0,1.0,6.0,1,,,2020-12-31T02:10:28.505801Z,KR,16500.0,34424435.0,807.0,UU_aGbdBiH9vMpiJ1zHZ_gxg,10.0,1338.3,11.3,0.4,0.0081893884225967,0.0,38.8,2026-05-08 12:01:59+00:00,,34424435.0,10.0,1,10.0,4.0,3754.214285714286,65964.5,0.0094623327834441,0.0095657370921473,0.0,0.0,-0.9430873532625232,-0.0108098631299505,1.5,0.0,0.0118081180811808,0.4139985107967237,0.6514536849222448,0.4785977859778598,0.3304127994485583,14.0, 리본 프로젝트 - re:born project  음악·보이스형 커버,0.49468142548596106,0.3304127994485583,0.3304127994485583,0.0863930885529157,0.4197304400149833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4133115429363967,0.4133115429363967,0.07235421166306695,0.5091792656587473,0.04643628509719223,0.08639308855291576,0.5013498920086393,0.8890388768898488,보류,False,,주요 자동 리스크 낮음,실전성 리스크 낮음 / 성장성 신뢰도 양호,"최종=0.413, 채널력=0.495, 성장성=0.330, 팬밀도=0.086, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1719,1606
UCY5wgWNLntytp8MC2Wowilg,휘나 Hwina,음악·보이스형,애니송커버,79900.0,2879.1,0.0036813323369387,0.0,4.0,0.4427822853279243,0.125,낮음,0.3741900647948164,0.4011879049676026,0.8552915766738661,,,0.0422582826233941,,0.0307775377969762,0.4001079913606911,,0,0,0,0,0,False,False,0,,,0.0,0.107947434292866,음악·보이스형,5.5,13.0,6.75,27.0,,0.0,60.0,57.25,0.0024450682070076,0.0038557479484626,0.0031304347826086,0.0038557479484626,,2276.5,2684.0,2156.25,8625.0,,,,0.0,0.0,,210.0,40.49295774647887,3.0,45.4,6.2,,33.0,,25.0,2026-02-21T04:21:56Z,2026-01-27T03:22:13Z,보통,1.0,1.0,1.0,4.0,1,,,2012-10-06T14:18:06Z,,79900.0,5497626.0,210.0,UUY5wgWNLntytp8MC2Wowilg,10.0,2879.1,33.0,6.2,0.0036813323369387,0.0,45.4,2026-05-03 12:10:21+00:00,,5497626.0,10.0,1,0.0,1.0,,13471.0,,0.0030435750872244,,0.0,,,-1.0,,,,0.0422582826233941,,0.0422582826233941,1.0, 휘나 hwina  음악·보이스형 애니송커버,0.47985961123110155,0.4427822853279243,0.4928477856659905,0.0307775377969762,0.4001079913606911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.30800000000000005,0.024640000000000006,0.97536,0.4371505514767582,0.4125105514767582,0.07181425485961124,0.4838012958963283,0.3658207343412527,0.030777537796976243,0.11420086393088554,0.3126349892008639,보류,False,,성장성 신뢰도 낮음,뚜렷한 강점 신호 부족,"최종=0.413, 채널력=0.480, 성장성=0.493, 팬밀도=0.031, 라이브=0.400, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1720,1607
UCoqoNbI5qOY6FkPQFMRdbAQ,범냥희 範,버츄얼 퍼포먼스형,버튜버,4150.0,1497.0,0.0057931494670293,0.8,1.0,0.3440748589143015,1.0,높음,0.2559395248380129,0.070194384449244,0.4206263498920086,0.3977859778597786,0.0409530900967982,0.2288708586883029,0.9785977859778596,0.0556155507559395,0.9595032397408207,0.9785977859778596,0,0,0,0,0,False,False,0,,,1.0,14.170702179176756,버츄얼 퍼포먼스형,1.0,1.0,1.0,1.0,0.9666666666666668,0.9666666666666668,42899.0,39110.23333333333,0.003862912686442,0.0046199513869998,0.0029218282785134,0.0001869508319312,0.004613719692602,1167.5,11823.0,1950.8333333333333,58525.0,5.0,21.0,5.666666666666667,170.0,1.0,KR,599.0,97.86789297658864,3.0,33663.1,2.0,1.0,5.5,2026-04-11 18:33:36,86.0,2026-03-29T18:23:07Z,2026-01-01T19:39:30Z,상대적으로높음,1.0,1.0,1.0,30.0,1,,,2016-09-07T10:02:20Z,KR,4150.0,1793601.0,599.0,UUoqoNbI5qOY6FkPQFMRdbAQ,10.0,1497.0,5.5,2.0,0.0057931494670293,0.8,33663.1,2026-05-07 17:52:57+00:00,,1793601.0,10.0,1,4.0,5.0,1185.5,1525.9166666666663,0.0050658440670392,0.0136543564817714,0.75,0.3333333333333333,-0.2230899459341378,-0.6289943012838323,-0.2,0.4166666666666667,0.3977859778597786,0.0409530900967982,0.2288708586883029,0.9785977859778596,0.3440748589143015,9.0, 범냥희 範  버츄얼 퍼포먼스형 버튜버,0.22386609071274294,0.3440748589143015,0.3440748589143015,0.0556155507559395,0.9642768763000804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.22400000000000003,0.017920000000000002,0.98208,0.4301388530641266,0.4122188530641266,0.07127429805615551,0.08369330453563716,0.056155507559395246,0.055615550755939526,0.9865010799136069,0.4330453563714903,보류,False,,수집 영상 수 부족,라이브친화도 상위권 / 성장성 신뢰도 양호,"최종=0.412, 채널력=0.224, 성장성=0.344, 팬밀도=0.056, 라이브=0.964, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",1721,1608
UCJ8d2xBUk2SHY6cSSuBy8iQ,보삼이,,배그,1280.0,1463.9,0.0187426897820588,0.0,6.0,0.2578416019107684,1.0,높음,0.2510799136069114,0.718682505399568,0.0809935205183585,0.3867158671586715,0.0536113179448994,0.1730899256254225,0.4785977859778598,0.3250539956803456,0.4001079913606911,0.4785977859778598,0,0,0,0,0,False,False,0,,,0.0,16.6875,,5.5,10.0,6.5,39.0,1.0,0.0,55.5,292.1666666666667,0.0113215226153884,0.0196430347171071,0.0075842696629213,0.0088005481691329,0.0108424865479742,2166.5,11534.0,3560.0,21360.0,17.5,44.0,20.5,123.0,1.0,KR,123.0,182.56410256410257,3.0,122.3,5.4,1.0,7.7,,80.0,2026-03-27T08:00:00Z,2026-01-05T09:00:47Z,상대적으로높음,1.0,1.0,1.0,6.0,1,,,2020-04-15T10:47:09.443934Z,KR,1280.0,1473203.0,123.0,UUJ8d2xBUk2SHY6cSSuBy8iQ,10.0,1463.9,7.7,5.4,0.0187426897820588,0.0,122.3,2026-05-08 08:00:51+00:00,,1473203.0,10.0,1,4.0,7.0,1652.0,2178.5,0.0096812878388428,0.0227617647874634,0.0,0.0,-0.2416800550837732,-0.5746688392028811,-0.4285714285714285,0.0,0.3867158671586715,0.0536113179448994,0.1730899256254225,0.4785977859778598,0.2578416019107684,11.0, 보삼이   배그,0.38072354211663056,0.2578416019107684,0.2578416019107684,0.3250539956803456,0.4197304400149833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.091,0.00728,0.99272,0.41947987285259747,0.41219987285259746,0.07073434125269978,0.2996760259179266,0.017278617710583154,0.3250539956803456,0.5013498920086393,0.7313714902807775,보류,False,,상위 세그먼트 불명확,성장성 신뢰도 양호,"최종=0.412, 채널력=0.381, 성장성=0.258, 팬밀도=0.325, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",1722,1609
UCRqRlzl3fTevgH_Ssix5hnw,kusyo,음악·보이스형,커버,15100.0,1873.7,0.015231799490648,0.0,4.0,0.4560111718748199,0.25,낮음,0.300755939524838,0.4011879049676026,0.6695464362850972,0.1527675276752767,0.4609084139985108,0.3025693035835023,0.4785977859778598,0.2402807775377969,0.4001079913606911,0.4785977859778598,0,0,0,0,0,False,False,0,,,0.0,0.7396688741721854,음악·보이스형,0.5,3.0,1.0,4.0,1.0,0.0,18.0,19.25,0.0110761585027359,0.0113783138959504,0.012534694242994,0.0002639108129439,0.0111144030830065,2340.0,5040.0,2792.25,11169.0,25.5,73.0,34.0,136.0,1.0,KR,120.0,93.85714285714286,3.0,30.0,1.0,1.0,26.8,,75.0,2026-03-20T12:24:31Z,2026-01-04T09:46:39Z,보통,1.0,1.0,1.0,4.0,1,,,2023-05-14T14:50:54.899425Z,KR,15100.0,1948426.0,120.0,UURqRlzl3fTevgH_Ssix5hnw,10.0,1873.7,26.8,1.0,0.015231799490648,0.0,30.0,2026-05-05 09:04:07+00:00,,1948426.0,10.0,1,1.0,1.0,929.0,2461.0,0.022604951560818,0.0219422998780983,0.0,0.0,-0.6225111743193824,0.0301997368735796,0.0,0.0,0.1527675276752767,0.4609084139985108,0.3025693035835023,0.4785977859778598,0.3240446874992795,2.0, kusyo  음악·보이스형 커버,0.40966522678185746,0.4560111718748199,0.48900279296870497,0.2402807775377969,0.4197304400149833,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.4,0.7,0.0,0.0,0.0,0.12,0.398,0.05584,0.94416,0.46560926898380883,0.41216926898380885,0.07019438444924406,0.3461123110151188,0.3326133909287257,0.24028077753779697,0.5013498920086393,0.10637149028077754,제외,False,,한국 타깃 적합성 낮음 / 성장성 신뢰도 낮음,뚜렷한 강점 신호 부족,"최종=0.412, 채널력=0.410, 성장성=0.489, 팬밀도=0.240, 라이브=0.420, 실전성=0.944, 운영제외리스크=0.120, 검증필요리스크=0.398, 수기제외=0",1723,1788
