최종순위,채널ID,채널명,대표상위세그먼트,대표하위세그먼트,채널구독자수,최근영상조회수평균,최근영상참여율평균,성장성점수_proxy,성장성신뢰도,성장성신뢰도등급,채널력점수,성장성점수,팬밀도점수,라이브친화점수,실전성점수,최종점수,액션버킷,성장성점수_raw,최종점수분위,채널력점수분위,성장성점수분위,팬밀도점수분위,라이브친화점수분위,실전성점수분위,shortlist_선정여부,shortlist_유형,운영우선순위,추천사유,주의사유,자동판정근거,순위변동,운영우선순위변동,최종점수변동,성장성점수변동,팬밀도점수변동,실전성점수변동,신규진입여부,액션버킷변동여부,shortlist_신규선정여부,shortlist_유지여부,shortlist_이탈여부,변동방향,변화요약,channel_thumbnail_url,channel_url,channel_custom_url,channel_title_api
211,UCVhsKaBXVOTPRKOl8US-kmA,참다래,버츄얼 퍼포먼스형,버튜버,11300.0,4856.7,0.0464439305642689,0.5519009586339477,1.0,높음,0.5869060475161987,0.5519009586339477,0.7570194384449244,0.4197304400149833,1.0,0.6431554413312,검증필요,0.5519009586339477,0.8866090712742981,0.66792656587473,0.7607991360691144,0.7570194384449244,0.5013498920086393,0.8890388768898488,True,점수상위검증형,396,최종점수 상위 20% / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.643, 채널력=0.587, 성장성=0.552, 팬밀도=0.757, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/7XATFYKflLvQsf8-2VgssGP-P8Vc9LER1Qq9bS827rE2hwIsr1MONckG_qjwSU3_nPDM8XpGNg=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCVhsKaBXVOTPRKOl8US-kmA,@참다래,참다래
212,UC0YWaYfNf_t09EtPTNVP8hA,하디아,음악·보이스형,성우,33000.0,63068.8,0.0315614282626263,0.4855789515388671,1.0,높음,0.854535637149028,0.4855789515388671,0.5734341252699784,0.4197304400149833,1.0,0.6430750201653117,검증필요,0.4855789515388671,0.8860691144708424,0.9541036717062636,0.3169546436285097,0.5734341252699784,0.5013498920086393,0.8890388768898488,True,점수상위검증형,397,최종점수 상위 20% / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.643, 채널력=0.855, 성장성=0.486, 팬밀도=0.573, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/G4b7nSUUKY3YIuyV1yyDngYfMlSRxQCoe5IdsrAlgdcZuxSZ-jZxFtJHhUueq71EmJBJrmrjVQ=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC0YWaYfNf_t09EtPTNVP8hA,@hadia_,하디아
213,UCSypwOYD7uIYRIDbHZ0vySQ,류리아,버츄얼 퍼포먼스형,버튜버,7000.0,1289.9,0.0787403266405282,0.3907410485394555,1.0,높음,0.3151592872570194,0.3907410485394555,0.9190064794816416,0.9482642680098508,0.99104,0.6430388024750306,검증필요,0.3907410485394555,0.8855291576673866,0.1960043196544276,0.0961123110151187,0.9190064794816416,0.976241900647948,0.6268898488120951,True,점수상위검증형,398,최종점수 상위 20% / 팬밀도 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.643, 채널력=0.315, 성장성=0.391, 팬밀도=0.919, 라이브=0.948, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/XS7LYEDGi_UYnB4ZzRBxcp30RU5jJt4ZNtPJ3HW4lKb2hJxI679A8yTflDLG-1el2KlJnW__ocY=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCSypwOYD7uIYRIDbHZ0vySQ,@류리아놀이터,류리아
214,UCeoWpmWREQaRFK8PWW1dCgg,순망,버츄얼 퍼포먼스형,버튜버,47700.0,23250.2,0.0304191697515604,0.5848980062822942,1.0,높음,0.7461123110151188,0.5848980062822942,0.5534557235421166,0.4197304400149833,1.0,0.6426359753638816,검증필요,0.5848980062822942,0.8849892008639308,0.8687904967602592,0.8218142548596112,0.5534557235421166,0.5013498920086393,0.8890388768898488,True,점수상위검증형,399,최종점수 상위 20% / 성장성 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.643, 채널력=0.746, 성장성=0.585, 팬밀도=0.553, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/qVsadWWVxTdUC5HPdrFqUuULrWh8xnlCAPFoZ_d9qMwXuFG2Pa5m74Hxx1fL-_OeaqFr350=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCeoWpmWREQaRFK8PWW1dCgg,@sunmang14,순망
215,UCvqaWntfsfUayQGHSH_wsBw,위도 W2RDØ,음악·보이스형,성우더빙,28500.0,26181.7,0.036641202021389,0.5075398410196391,1.0,높음,0.7474352051835853,0.5075398410196391,0.6490280777537797,0.4197304400149833,1.0,0.6422926437339668,검증필요,0.5075398410196391,0.8844492440604752,0.8704103671706264,0.6479481641468683,0.6490280777537797,0.5013498920086393,0.8890388768898488,True,점수상위검증형,400,최종점수 상위 20% / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.642, 채널력=0.747, 성장성=0.508, 팬밀도=0.649, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/6A9N2-Kh86wSvee-sVj9aJtVSj6QcPhQfm89ZsBcCC-GGmjgPZg8JGkvAq_vNF9tC45InPJE6A=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCvqaWntfsfUayQGHSH_wsBw,@위도,위도 W2RDØ
216,UC5BqHBXULXfGcA7DxD2_Osw,구자구자민,,서브컬쳐게임,6020.0,25722.7,0.0364982876874064,0.5808978260771388,1.0,높음,0.691792656587473,0.5808978260771388,0.6474082073434125,0.4197304400149833,0.99272,0.6420087473686412,검증필요,0.5808978260771388,0.8839092872570194,0.8137149028077754,0.8147948164146869,0.6474082073434125,0.5013498920086393,0.7313714902807775,True,점수상위검증형,401,최종점수 상위 20% / 성장성 상위권 / 성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.642, 채널력=0.692, 성장성=0.581, 팬밀도=0.647, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/zmevGcblfwrwr-JC2W1nd6iK0kKoiliL-iX3DSiTEqinyi4wH0Uc31aPps3PNHebfdv4FvktKg=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC5BqHBXULXfGcA7DxD2_Osw,@mr9jamin,구자구자민
217,UCM8GJueHmsGCVEiS72BqooQ,niesuroseter,창작·비주얼형,코스프레,6650.0,109733.0,0.049814671988018,0.6304004800607229,1.0,높음,0.645950323974082,0.6304004800607229,0.787257019438445,0.4197304400149833,0.95984,0.641796515970006,검증필요,0.6304004800607229,0.8833693304535637,0.7634989200863931,0.8914686825053996,0.787257019438445,0.5013498920086393,0.1749460043196544,True,점수상위검증형,402,최종점수 상위 20% / 성장성 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음,"최종=0.642, 채널력=0.646, 성장성=0.630, 팬밀도=0.787, 라이브=0.420, 실전성=0.960, 운영제외리스크=0.120, 검증필요리스크=0.202, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/0s84WlnIGCPZy1kdi5Rss-f-IZ5Sxq0MAq4GqvxpYoj6eNN1VVLIMrYPNDACpjwWgO6bRcuj9g=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCM8GJueHmsGCVEiS72BqooQ,@niesuroseter,niesuroseter
218,UCIPSyiBBm9VtWGj-Q7trkKw,SUNBA선바,게임 실황형,원신,712000.0,58915.7,0.0324399229177915,0.536495507930148,1.0,높음,0.8250269978401727,0.536495507930148,0.5901727861771058,0.4197304400149833,0.9,0.6415222607064902,검증필요,0.536495507930148,0.8828293736501079,0.9319654427645788,0.728401727861771,0.5901727861771058,0.5013498920086393,0.0764038876889848,True,점수상위검증형,403,최종점수 상위 20% / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.642, 채널력=0.825, 성장성=0.536, 팬밀도=0.590, 라이브=0.420, 실전성=0.900, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/ytc/AIdro_nmTXWAQY2-Q2mwEIKok5YWPLWY2On0lhYdHvIbDs4-7qc=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCIPSyiBBm9VtWGj-Q7trkKw,@sunba9,SUNBA선바
219,UCJo6G1u0e_-wS-JQn3T-zEw,머니코믹스 Money Comics,음악·보이스형,ASMR보이스,1360000.0,235445.5,0.016009253418891,0.6143757569935061,1.0,높음,0.87286717062635,0.6143757569935061,0.2613390928725702,0.6854623604281398,0.9,0.6413699439921651,성장관찰,0.6143757569935061,0.8822894168466523,0.9638228941684666,0.8682505399568035,0.2613390928725702,0.8239740820734341,0.0764038876889848,True,성장관찰형,175,최종점수 상위 20% / 성장성 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.641, 채널력=0.873, 성장성=0.614, 팬밀도=0.261, 라이브=0.685, 실전성=0.900, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/ZiHnOy7IalMsVBs7IQvQwj76D64owvasKTautJinTdhLh8UbXoPhlRe-iGTQLLAoGtJhLtWoIA=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCJo6G1u0e_-wS-JQn3T-zEw,@moneymoneycomics,머니코믹스 Money Comics
220,UCr1Is4oFjFaX4SPMOzCRMbg,장또산,음악·보이스형,애니송커버,3390.0,2201.0,0.0368909936742163,0.7138653217854233,1.0,높음,0.4754049676025917,0.7138653217854233,0.6533477321814255,0.4197304400149833,1.0,0.6411674500546498,성장관찰,0.7138653217854233,0.8817494600431965,0.4757019438444924,0.960583153347732,0.6533477321814255,0.5013498920086393,0.8890388768898488,True,성장관찰형,176,최종점수 상위 20% / 성장성 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.641, 채널력=0.475, 성장성=0.714, 팬밀도=0.653, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/7CnVrzVORJy-cCciuA2efjtPrGzDrCpagt4YjyTsqFqFqOHsWVdWorkGHeDRtW3z-Uju-Ih-sQ=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCr1Is4oFjFaX4SPMOzCRMbg,@jangttosan,장또산
221,UCOYfJSNZZUavqGWC5fU8GwQ,묘현,버츄얼 퍼포먼스형,버튜버,16800.0,12693.4,0.0687552181626013,0.5,0.125,낮음,0.6026187904967603,0.5,0.8909287257019438,0.4001079913606911,0.98432,0.6408782522678186,성장관찰,0.5,0.8812095032397408,0.6965442764578834,0.521598272138229,0.8909287257019438,0.1142008639308855,0.5386069114470843,True,성장관찰형,177,최종점수 상위 20% / 팬밀도 상위권,성장성 신뢰도 낮음,"최종=0.641, 채널력=0.603, 성장성=0.500, 팬밀도=0.891, 라이브=0.400, 실전성=0.984, 운영제외리스크=0.000, 검증필요리스크=0.196, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/Uzkh3DL24_7xEl1jLWquNs4kuiwC6QoHUKwLhvTXtjobAfRdquC5LRdRWqcD5lpmu7t488u6=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCOYfJSNZZUavqGWC5fU8GwQ,@myo_youtube_0220,묘현
222,UCs-W8iIzS3M-jCShcfQmLvg,남궁루리,게임 실황형,원신,9200.0,781.9,0.114269567870712,0.4813051797360092,1.0,높음,0.2046436285097191,0.4813051797360092,0.9654427645788336,0.9260169020426704,0.98208,0.6408373921119647,검증필요,0.4813051797360092,0.8806695464362851,0.0653347732181425,0.3012958963282937,0.9654427645788336,0.958963282937365,0.4327753779697624,True,점수상위검증형,404,최종점수 상위 20% / 팬밀도 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.641, 채널력=0.205, 성장성=0.481, 팬밀도=0.965, 라이브=0.926, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/aVA3cWEVylz_XXe8E7fTMltFIrSNAPWy18W5TBYKozdyyVz3DwD7m28O73lQO5hLznVEMDxj=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCs-W8iIzS3M-jCShcfQmLvg,@ngruli,남궁루리
223,UCTcM3GwacInqPCBscKqWggw,밥먹는위츄,음악·보이스형,보컬로이드JPOP커버,1780.0,15535.8,0.0481214386506601,0.5227075898804795,1.0,높음,0.5971922246220301,0.5227075898804795,0.7726781857451404,0.4197304400149833,1.0,0.6406891814495592,검증필요,0.5227075898804795,0.8801295896328294,0.687365010799136,0.6981641468682506,0.7726781857451404,0.5013498920086393,0.8890388768898488,True,점수상위검증형,405,최종점수 상위 20% / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.641, 채널력=0.597, 성장성=0.523, 팬밀도=0.773, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/Qi-ohAk8PXP6KkHvb18Q9QaVPyCwCEkqbwQJUV4RU24OZMsGHnrQHFES9XYBzRSBGcCN2N-Y7A=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCTcM3GwacInqPCBscKqWggw,@밥먹는위츄,밥먹는위츄
224,UC-2qfXK88iD2Xzv6xVs0yrg,쭈루리,창작·비주얼형,코스프레,113000.0,11478.2,0.0456963102256965,0.5747290900040746,1.0,높음,0.5286717062634989,0.5747290900040746,0.7483801295896328,0.5260035027456106,0.99104,0.6406512745006715,검증필요,0.5747290900040746,0.8795896328293736,0.5755939524838013,0.8029157667386609,0.7483801295896328,0.7840172786177105,0.6268898488120951,True,점수상위검증형,406,최종점수 상위 20% / 성장성 상위권 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.641, 채널력=0.529, 성장성=0.575, 팬밀도=0.748, 라이브=0.526, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/WXv28Irbi_2KwhhXOk-j1B2rI4WYMNGCkrhwcMAZPQU_w0gjV-pKI-gLGaapf-NrLx2He4cRVQ=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC-2qfXK88iD2Xzv6xVs0yrg,@쭈루리,쭈루리
225,UCzPv09-SJeVd1hBdpvlhy0g,아오토 라떼 Aoto Latte,음악·보이스형,ASMR,4910.0,5672.0,0.0362714744187759,0.6320202529624342,1.0,높음,0.3368520518358531,0.6320202529624342,0.6436285097192225,0.918303688841424,0.98208,0.6401673476978117,성장관찰,0.6320202529624342,0.8790496760259179,0.2305615550755939,0.8936285097192225,0.6436285097192225,0.9519438444924406,0.4327753779697624,True,성장관찰형,178,최종점수 상위 20% / 성장성 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.640, 채널력=0.337, 성장성=0.632, 팬밀도=0.644, 라이브=0.918, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/bxXzJIyKpz-7WcsXv-k2A6WRLvmCFKCyBfgVzJ3qsOWFkB9Sdn16UynJrB3HKcGA9y0KTb7G=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCzPv09-SJeVd1hBdpvlhy0g,@aoto_latte,아오토 라떼 Aoto Latte
226,UC8lzc3x6-O_PMVR2CEoumpQ,Borin,창작·비주얼형,코스프레,5450.0,9047.9,0.070562868971188,0.5329375807366311,1.0,높음,0.6066954643628509,0.5329375807366311,0.8968682505399568,0.4197304400149833,0.9688,0.6401101058871219,검증필요,0.5329375807366311,0.8785097192224622,0.7046436285097192,0.7219222462203023,0.8968682505399568,0.5013498920086393,0.2346112311015118,True,점수상위검증형,407,최종점수 상위 20% / 팬밀도 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음,"최종=0.640, 채널력=0.607, 성장성=0.533, 팬밀도=0.897, 라이브=0.420, 실전성=0.969, 운영제외리스크=0.120, 검증필요리스크=0.090, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/vvXP6EM6qosN4jsB0xa7vboxYIXuwucNEr0GVwlQzE5k91cDIaC9xhGKRz8Bo0WAOELeJLKHaA=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC8lzc3x6-O_PMVR2CEoumpQ,@보린캠,Borin
227,UCh4zf_y50moPhGvSa5O0UPA,비겜홀리(vg홀리),음악·보이스형,애니송커버,12900.0,84.8,0.0781265622290545,0.5673248836822464,1.0,높음,0.3917386609071274,0.5673248836822464,0.9184665226781856,0.4197304400149833,1.0,0.6400556738220454,검증필요,0.5673248836822464,0.8779697624190065,0.3201943844492441,0.7883369330453563,0.9184665226781856,0.5013498920086393,0.8890388768898488,True,점수상위검증형,408,최종점수 상위 20% / 팬밀도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.640, 채널력=0.392, 성장성=0.567, 팬밀도=0.918, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/jJTj-oAgnFkOJlhfjsBqmVrUdWFZQt8AjQAYUfD7f43gVB_agxS6iw8PXHCAIgt5GvMCjiSxAw=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCh4zf_y50moPhGvSa5O0UPA,@vgholly,비겜홀리(vg홀리)
228,UCrPFMhBZzBNcWrZeW6fNlxA,기메,,서브컬쳐게임,3050.0,1758.7,0.0229887707932919,0.6720282437630652,1.0,높음,0.4496220302375809,0.6720282437630652,0.4109071274298056,0.9379227005013032,0.99272,0.6399463280156789,성장관찰,0.6720282437630652,0.8774298056155507,0.4271058315334773,0.9319654427645788,0.4109071274298056,0.9703023758099352,0.7313714902807775,True,성장관찰형,179,최종점수 상위 20% / 성장성 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.640, 채널력=0.450, 성장성=0.672, 팬밀도=0.411, 라이브=0.938, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/ytc/AIdro_mSoRZWvpHnqVVZcJ75jhqa1daKjIDNnemaUQX48sxpvow=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCrPFMhBZzBNcWrZeW6fNlxA,@기메,기메
229,UCFM0M1GIzBHM_kRF9TcOT2A,yㅇutube,음악·보이스형,성우더빙,2080.0,454.2,0.0502857098633388,0.8225020527312624,1.0,높음,0.3413066954643628,0.8225020527312624,0.7921166306695464,0.4197304400149833,0.9688,0.6397572725164611,검증필요,0.8225020527312624,0.8768898488120951,0.2370410367170626,0.9956803455723542,0.7921166306695464,0.5013498920086393,0.2346112311015118,True,점수상위검증형,409,최종점수 상위 20% / 성장성 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음,"최종=0.640, 채널력=0.341, 성장성=0.823, 팬밀도=0.792, 라이브=0.420, 실전성=0.969, 운영제외리스크=0.120, 검증필요리스크=0.090, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/ytc/AIdro_mRy4e2P736jpxqEd1pCr1iGwoW0T4Qn6YE6CzhE-axvC7BxOZttUfC-CWXPciDs_8qWQ=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCFM0M1GIzBHM_kRF9TcOT2A,@youtubegoogie,yㅇutube
230,UCGgha-h88UdbE-B8idaxRIQ,킴딸뚜,음악·보이스형,보컬로이드JPOP커버,11300.0,13764.1,0.0552374011588585,0.5429452418243597,1.0,높음,0.5588822894168466,0.5429452418243597,0.8250539956803455,0.4197304400149833,0.99104,0.6393254164344505,검증필요,0.5429452418243597,0.8763498920086393,0.6225701943844493,0.7386609071274298,0.8250539956803455,0.5013498920086393,0.6268898488120951,True,점수상위검증형,410,최종점수 상위 20% / 팬밀도 상위권 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.639, 채널력=0.559, 성장성=0.543, 팬밀도=0.825, 라이브=0.420, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/dt1jNbQYimD4vc_Y6XgjNQmzV_v36Z3YBNPHHTDImYjdpNrn8QYEW-qayVUvHieeFjxUFS_S=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGgha-h88UdbE-B8idaxRIQ,@킴딸뚜,킴딸뚜
231,UCl-XpmnxjOp9DudQgDyybPA,p q ASMR 피큐,음악·보이스형,ASMR,298000.0,150233.3,0.0343901699329348,0.3789198827175835,0.5,보통,0.8512958963282937,0.4394599413587917,0.6171706263498921,0.4197304400149833,1.0,0.63907098457191,검증필요,0.3789198827175835,0.8758099352051836,0.9503239740820736,0.1841252699784017,0.6171706263498921,0.5013498920086393,0.8890388768898488,True,점수상위검증형,411,최종점수 상위 20% / 실전성 리스크 낮음,주요 자동 리스크 낮음,"최종=0.639, 채널력=0.851, 성장성=0.439, 팬밀도=0.617, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/r8KHerxwb5qdoIIM4ik64BVgCWU2ifKkEYj8Fj2uDGcTMFH-e6RWsRQ0ivmQFO_bJ4es14CvJQ=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCl-XpmnxjOp9DudQgDyybPA,@pqasmr,p q ASMR 피큐
232,UCFQ_1q1xTuE7WRB1BcDTddQ,선우현 SUN WOOHYUN,,서브컬쳐게임,3830.0,6199.6,0.0736678544956871,0.5550962988273938,0.5,보통,0.4869735421166307,0.5275481494136969,0.9065874730021598,0.4197304400149833,0.99272,0.6390300711642165,검증필요,0.5550962988273938,0.8752699784017278,0.4913606911447084,0.7078833693304536,0.9065874730021598,0.5013498920086393,0.7313714902807775,True,점수상위검증형,412,최종점수 상위 20% / 팬밀도 상위권,상위 세그먼트 불명확,"최종=0.639, 채널력=0.487, 성장성=0.528, 팬밀도=0.907, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/disTyiYbKUsB3OjXjqoMkxTA5f5DsX4luAaTZ_Oe_y1zShtNjYLd1p1l8TEyAy5I2-l-nqpzug=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCFQ_1q1xTuE7WRB1BcDTddQ,@sun_woohyun,선우현 SUN WOOHYUN
233,UCaLrC_zuUOoy8VWC4driisg,Haru,음악·보이스형,커버,20300.0,64645.4,0.0353851959255725,0.589005360787554,0.5,보통,0.8529697624190065,0.544502680393777,0.6285097192224622,0.4197304400149833,0.9688,0.6384898024736283,검증필요,0.589005360787554,0.8747300215982722,0.9524838012958964,0.7419006479481641,0.6285097192224622,0.5013498920086393,0.2346112311015118,True,점수상위검증형,413,최종점수 상위 20%,한국 타깃 적합성 낮음,"최종=0.638, 채널력=0.853, 성장성=0.545, 팬밀도=0.629, 라이브=0.420, 실전성=0.969, 운영제외리스크=0.120, 검증필요리스크=0.090, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/f6joU4ab7VCyoMiUxPh3S38RmYLCht9UwXoW9y-6Npy71c0R6xu5DVdZkWD1l-dEa1drf5AJRQ=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCaLrC_zuUOoy8VWC4driisg,@haru0109,Haru
234,UCBv8DZT1rnVnwCbsrBRTAkg,삽한,음악·보이스형,보컬로이드JPOP커버,4270.0,7169.2,0.0306076215399922,0.5,0.25,낮음,0.5798596112311015,0.5,0.5583153347732182,0.9036177105831532,0.98432,0.6382227447084233,성장관찰,0.5,0.8741900647948164,0.6538876889848813,0.521598272138229,0.5583153347732182,0.9416846652267818,0.5386069114470843,True,성장관찰형,180,최종점수 상위 20% / 라이브친화도 상위권,성장성 신뢰도 낮음,"최종=0.638, 채널력=0.580, 성장성=0.500, 팬밀도=0.558, 라이브=0.904, 실전성=0.984, 운영제외리스크=0.000, 검증필요리스크=0.196, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정,https://yt3.ggpht.com/cyGEB-LsRgubHH22BFeX9ifCfyPSItS-Yaq3IC09OUOf0IFT1Qe22IoSkjGAdMNBiIo0K7GBQw=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCBv8DZT1rnVnwCbsrBRTAkg,@ssap_official,삽한
